meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X426,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,6.312,6.312,6.312,6.312,6.312,6.312,6.312,6.312,6.312,6.312,2501.328,2501.328,2420.64,2501.328,2420.64
X427,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.35600000000000004,8.544,8.544,8.544,8.544,8.544,8.544,8.544,8.544,8.544,8.544,9064.896000000002,9064.896000000002,8772.480000000001,9064.896000000002,8772.480000000001
X431,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,8.304,8.304,8.304,8.304,8.304,8.304,8.304,8.304,8.304,8.304,8181.023999999999,8181.023999999999,7917.12,8181.023999999999,7917.12
X435,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32,1225.3679999999997,1225.3679999999997,1185.8399999999997,1225.3679999999997,1185.8399999999997
X443,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,2133.048,2133.048,2064.24,2133.048,2064.24
X445,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,0.21600000000000005,5.184000000000001,5.184000000000001,5.184000000000001,5.184000000000001,5.184000000000001,5.184000000000001,5.184000000000001,5.184000000000001,5.184000000000001,5.184000000000001,139.128,139.128,134.64,139.128,134.64
X446,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,558.0,558.0,540.0,558.0,540.0
X449,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,2513.9759999999997,2513.9759999999997,2432.8799999999997,2513.9759999999997,2432.8799999999997
X450,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,852.6239999999999,852.6239999999999,825.1199999999999,852.6239999999999,825.1199999999999
X455,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,4.368,4.368,4.368,4.368,4.368,4.368,4.368,4.368,4.368,4.368,225.06,225.06,217.79999999999998,225.06,217.79999999999998
X457,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,5.064,5.064,5.064,5.064,5.064,5.064,5.064,5.064,5.064,5.064,5.952,5.952,5.76,5.952,5.76
X459,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,3.3120000000000003,3.3120000000000003,3.3120000000000003,3.3120000000000003,3.3120000000000003,3.3120000000000003,3.3120000000000003,3.3120000000000003,3.3120000000000003,3.3120000000000003,819.888,819.888,793.44,819.888,793.44
X460,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,3.072,3.072,3.072,3.072,3.072,3.072,3.072,3.072,3.072,3.072,130.94400000000002,130.94400000000002,126.72,130.94400000000002,126.72
X462,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,4.728,4.728,4.728,4.728,4.728,4.728,4.728,4.728,4.728,4.728,4548.072,4548.072,4401.36,4548.072,4401.36
X468,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,4.032,4.032,4.032,4.032,4.032,4.032,4.032,4.032,4.032,4.032,366.42,366.42,354.6,366.42,354.6
X470,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,8.591999999999999,8.591999999999999,8.591999999999999,8.591999999999999,8.591999999999999,8.591999999999999,8.591999999999999,8.591999999999999,8.591999999999999,8.591999999999999,1467.912,1467.912,1420.5600000000002,1467.912,1420.5600000000002
X472,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,5.136,5.136,5.136,5.136,5.136,5.136,5.136,5.136,5.136,5.136,264.86400000000003,264.86400000000003,256.32,264.86400000000003,256.32
X473,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,224.688,224.688,217.43999999999997,224.688,217.43999999999997
X481,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,5.928,5.928,5.928,5.928,5.928,5.928,5.928,5.928,5.928,5.928,74.4,74.4,72.00000000000001,74.4,72.00000000000001
